receptor,rep,simID,y,family,label,traj_file,top_file,graph_file,scalar_file,tica_file,n_frames_total,traj_id,chunk_file,fold,split
Adenosine_receptor_A2a~5IU4_A,1,50,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IU4_A~unknown~10513_trj_50.xtc,Adenosine_receptor_A2a~5IU4_A~unknown~10517_dyn_50.psf,Adenosine_receptor_A2a_5IU4_A_rep1_50.npy,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,2500,Adenosine_receptor_A2a_5IU4_A_rep1_50,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,1,train
Adenosine_receptor_A2a~5IUA_A,1,53,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IUA_A~unknown~10536_trj_53.xtc,Adenosine_receptor_A2a~5IUA_A~unknown~10540_dyn_53.psf,Adenosine_receptor_A2a_5IUA_A_rep1_53.npy,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,2500,Adenosine_receptor_A2a_5IUA_A_rep1_53,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,1,train
Adenosine_receptor_A2a~5IUB_A,1,54,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5IUB_A~unknown~10544_trj_54.xtc,Adenosine_receptor_A2a~5IUB_A~unknown~10549_dyn_54.psf,Adenosine_receptor_A2a_5IUB_A_rep1_54.npy,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,2500,Adenosine_receptor_A2a_5IUB_A_rep1_54,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,1,train
Adenosine_receptor_A2a~5K2C,1,998,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5K2C~unknown~17111_trj_998.xtc,Adenosine_receptor_A2a~5K2C~998~17108_dyn_998.psf,Adenosine_receptor_A2a_5K2C_rep1_998.npy,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,2500,Adenosine_receptor_A2a_5K2C_rep1_998,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,1,train
Adenosine_receptor_A2a~5K2C,2,999,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5K2C~unknown~17118_trj_999.xtc,Adenosine_receptor_A2a~5K2C~999~17115_dyn_999.psf,Adenosine_receptor_A2a_5K2C_rep2_999.npy,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,2500,Adenosine_receptor_A2a_5K2C_rep2_999,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,1,train
Adenosine_receptor_A2a~5VRA,1,1011,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5VRA~unknown~17202_trj_1011.xtc,Adenosine_receptor_A2a~5VRA~1011~17199_dyn_1011.psf,Adenosine_receptor_A2a_5VRA_rep1_1011.npy,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,2500,Adenosine_receptor_A2a_5VRA_rep1_1011,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,1,train
Adenosine_receptor_A2a~2YDV_A,1,32,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDV_A~unknown~10360_trj_32.xtc,Adenosine_receptor_A2a~2YDV_A~unknown~10363_dyn_32.psf,Adenosine_receptor_A2a_2YDV_A_rep1_32.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,2250,Adenosine_receptor_A2a_2YDV_A_rep1_32,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,1,test
Adenosine_receptor_A2a~3QAK_A,1,34,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3QAK_A~unknown~10374_trj_34.xtc,Adenosine_receptor_A2a~3QAK_A~unknown~10378_dyn_34.psf,Adenosine_receptor_A2a_3QAK_A_rep1_34.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,2500,Adenosine_receptor_A2a_3QAK_A_rep1_34,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,1,test
Adenosine_receptor_A2a~3REY_A,1,35,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3REY_A~unknown~10386_trj_35.xtc,Adenosine_receptor_A2a~3REY_A~unknown~10383_dyn_35.psf,Adenosine_receptor_A2a_3REY_A_rep1_35.npy,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,2500,Adenosine_receptor_A2a_3REY_A_rep1_35,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,1,test
Adenosine_receptor_A2a~5IU7_A,1,51,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IU7_A~unknown~10520_trj_51.xtc,Adenosine_receptor_A2a~5IU7_A~unknown~10525_dyn_51.psf,Adenosine_receptor_A2a_5IU7_A_rep1_51.npy,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,2500,Adenosine_receptor_A2a_5IU7_A_rep1_51,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,1,test
Adenosine_receptor_A2a~5IU8_A,1,52,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5IU8_A~unknown~10529_trj_52.xtc,Adenosine_receptor_A2a~5IU8_A~unknown~10534_dyn_52.psf,Adenosine_receptor_A2a_5IU8_A_rep1_52.npy,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,2500,Adenosine_receptor_A2a_5IU8_A_rep1_52,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,1,test
Adenosine_receptor_A2a~5OLG,1,922,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5OLG~unknown~16604_trj_922.xtc,Adenosine_receptor_A2a~5OLG~922~16601_dyn_922.psf,Adenosine_receptor_A2a_5OLG_rep1_922.npy,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,2500,Adenosine_receptor_A2a_5OLG_rep1_922,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,1,test
Adenosine_receptor_A2a~5OLH,1,930,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5OLH~unknown~16660_trj_930.xtc,Adenosine_receptor_A2a~5OLH~930~16657_dyn_930.psf,Adenosine_receptor_A2a_5OLH_rep1_930.npy,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,2500,Adenosine_receptor_A2a_5OLH_rep1_930,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,1,test
Adenosine_receptor_A1~5UEN_Z,1,165,0.0,Adenosine,single_state,Adenosine_receptor_A1~5UEN_Z~unknown~11532_trj_165.xtc,Adenosine_receptor_A1~5UEN_Z~unknown~11536_dyn_165.psf,Adenosine_receptor_A1_5UEN_Z_rep1_165.npy,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,2500,Adenosine_receptor_A1_5UEN_Z_rep1_165,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,2,train
Adenosine_receptor_A1~5UEN_Z,1,21,0.0,Adenosine,single_state,Adenosine_receptor_A1~5UEN_Z~unknown~10270_trj_21.xtc,Adenosine_receptor_A1~5UEN_Z~unknown~10267_dyn_21.psf,Adenosine_receptor_A1_5UEN_Z_rep1_21.npy,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,2500,Adenosine_receptor_A1_5UEN_Z_rep1_21,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,2,train
Adenosine_receptor_A2a~2YDO_A,1,31,0.0,Adenosine,single_state,Adenosine_receptor_A2a~2YDO_A~unknown~10350_trj_31.xtc,Adenosine_receptor_A2a~2YDO_A~unknown~10354_dyn_31.psf,Adenosine_receptor_A2a_2YDO_A_rep1_31.npy,Adenosine_receptor_A2a_2YDO_A_sim31_rep1.npy,Adenosine_receptor_A2a_2YDO_A_sim31_rep1.npy,1750,Adenosine_receptor_A2a_2YDO_A_rep1_31,Adenosine_receptor_A2a_2YDO_A_sim31_rep1.npy,2,train
Adenosine_receptor_A2a~2YDV_A,1,32,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDV_A~unknown~10360_trj_32.xtc,Adenosine_receptor_A2a~2YDV_A~unknown~10363_dyn_32.psf,Adenosine_receptor_A2a_2YDV_A_rep1_32.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,2250,Adenosine_receptor_A2a_2YDV_A_rep1_32,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,2,train
Adenosine_receptor_A2a~2YDV_A,1,33,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDV_A~unknown~10366_trj_33.xtc,Adenosine_receptor_A2a~2YDV_A~unknown~10371_dyn_33.psf,Adenosine_receptor_A2a_2YDV_A_rep1_33.npy,Adenosine_receptor_A2a_2YDV_A_sim33_rep1.npy,Adenosine_receptor_A2a_2YDV_A_sim33_rep1.npy,2500,Adenosine_receptor_A2a_2YDV_A_rep1_33,Adenosine_receptor_A2a_2YDV_A_sim33_rep1.npy,2,train
Adenosine_receptor_A2a~3EML,1,7,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3EML~unknown~10166_trj_7.dcd,Adenosine_receptor_A2a~3EML~unknown~10167_dyn_7.psf,Adenosine_receptor_A2a_3EML_rep1_7.npy,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,997,Adenosine_receptor_A2a_3EML_rep1_7,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,2,train
Adenosine_receptor_A2a~3QAK_A,1,34,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3QAK_A~unknown~10374_trj_34.xtc,Adenosine_receptor_A2a~3QAK_A~unknown~10378_dyn_34.psf,Adenosine_receptor_A2a_3QAK_A_rep1_34.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,2500,Adenosine_receptor_A2a_3QAK_A_rep1_34,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,2,train
Adenosine_receptor_A2a~3REY_A,1,35,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3REY_A~unknown~10386_trj_35.xtc,Adenosine_receptor_A2a~3REY_A~unknown~10383_dyn_35.psf,Adenosine_receptor_A2a_3REY_A_rep1_35.npy,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,2500,Adenosine_receptor_A2a_3REY_A_rep1_35,Adenosine_receptor_A2a_3REY_A_sim35_rep1.npy,2,train
Adenosine_receptor_A2a~3RFM_A,1,37,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3RFM_A~unknown~10406_trj_37.xtc,Adenosine_receptor_A2a~3RFM_A~unknown~10403_dyn_37.psf,Adenosine_receptor_A2a_3RFM_A_rep1_37.npy,Adenosine_receptor_A2a_3RFM_A_sim37_rep1.npy,Adenosine_receptor_A2a_3RFM_A_sim37_rep1.npy,2500,Adenosine_receptor_A2a_3RFM_A_rep1_37,Adenosine_receptor_A2a_3RFM_A_sim37_rep1.npy,2,train
Adenosine_receptor_A2a~3RFM_A,1,38,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3RFM_A~unknown~10414_trj_38.xtc,Adenosine_receptor_A2a~3RFM_A~38~10411_dyn_38.psf,Adenosine_receptor_A2a_3RFM_A_rep1_38.npy,Adenosine_receptor_A2a_3RFM_A_sim38_rep1.npy,Adenosine_receptor_A2a_3RFM_A_sim38_rep1.npy,2500,Adenosine_receptor_A2a_3RFM_A_rep1_38,Adenosine_receptor_A2a_3RFM_A_sim38_rep1.npy,2,train
Adenosine_receptor_A2a~3UZA_A,2,39,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~3UZA_A~unknown~10420_trj_39.xtc,Adenosine_receptor_A2a~3UZA_A~39~10419_dyn_39.psf,Adenosine_receptor_A2a_3UZA_A_rep2_39.npy,Adenosine_receptor_A2a_3UZA_A_sim39_rep2.npy,Adenosine_receptor_A2a_3UZA_A_sim39_rep2.npy,2500,Adenosine_receptor_A2a_3UZA_A_rep2_39,Adenosine_receptor_A2a_3UZA_A_sim39_rep2.npy,2,train
Adenosine_receptor_A2a~3UZA_A,1,40,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3UZA_A~unknown~10432_trj_40.xtc,Adenosine_receptor_A2a~3UZA_A~40~10427_dyn_40.psf,Adenosine_receptor_A2a_3UZA_A_rep1_40.npy,Adenosine_receptor_A2a_3UZA_A_sim40_rep1.npy,Adenosine_receptor_A2a_3UZA_A_sim40_rep1.npy,2500,Adenosine_receptor_A2a_3UZA_A_rep1_40,Adenosine_receptor_A2a_3UZA_A_sim40_rep1.npy,2,train
Adenosine_receptor_A2a~3UZC_A,1,41,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~3UZC_A~unknown~10438_trj_41.xtc,Adenosine_receptor_A2a~3UZC_A~unknown~10434_dyn_41.psf,Adenosine_receptor_A2a_3UZC_A_rep1_41.npy,Adenosine_receptor_A2a_3UZC_A_sim41_rep1.npy,Adenosine_receptor_A2a_3UZC_A_sim41_rep1.npy,2500,Adenosine_receptor_A2a_3UZC_A_rep1_41,Adenosine_receptor_A2a_3UZC_A_sim41_rep1.npy,2,train
Adenosine_receptor_A2a~3UZC_A,1,42,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3UZC_A~unknown~10452_trj_42.xtc,Adenosine_receptor_A2a~3UZC_A~42~10447_dyn_42.psf,Adenosine_receptor_A2a_3UZC_A_rep1_42.npy,Adenosine_receptor_A2a_3UZC_A_sim42_rep1.npy,Adenosine_receptor_A2a_3UZC_A_sim42_rep1.npy,2500,Adenosine_receptor_A2a_3UZC_A_rep1_42,Adenosine_receptor_A2a_3UZC_A_sim42_rep1.npy,2,train
Adenosine_receptor_A2a~4EIY_A,1,44,0.0,Adenosine,single_state,Adenosine_receptor_A2a~4EIY_A~unknown~10462_trj_44.xtc,Adenosine_receptor_A2a~4EIY_A~unknown~10467_dyn_44.psf,Adenosine_receptor_A2a_4EIY_A_rep1_44.npy,Adenosine_receptor_A2a_4EIY_A_sim44_rep1.npy,Adenosine_receptor_A2a_4EIY_A_sim44_rep1.npy,2500,Adenosine_receptor_A2a_4EIY_A_rep1_44,Adenosine_receptor_A2a_4EIY_A_sim44_rep1.npy,2,train
Adenosine_receptor_A2a~4UHR_A,1,46,0.0,Adenosine,single_state,Adenosine_receptor_A2a~4UHR_A~unknown~10484_trj_46.xtc,Adenosine_receptor_A2a~4UHR_A~unknown~10482_dyn_46.psf,Adenosine_receptor_A2a_4UHR_A_rep1_46.npy,Adenosine_receptor_A2a_4UHR_A_sim46_rep1.npy,Adenosine_receptor_A2a_4UHR_A_sim46_rep1.npy,1000,Adenosine_receptor_A2a_4UHR_A_rep1_46,Adenosine_receptor_A2a_4UHR_A_sim46_rep1.npy,2,train
Adenosine_receptor_A2a~5G53_A,2,48,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5G53_A~unknown~10496_trj_48.xtc,Adenosine_receptor_A2a~5G53_A~48~10499_dyn_48.psf,Adenosine_receptor_A2a_5G53_A_rep2_48.npy,Adenosine_receptor_A2a_5G53_A_sim48_rep2.npy,Adenosine_receptor_A2a_5G53_A_sim48_rep2.npy,500,Adenosine_receptor_A2a_5G53_A_rep2_48,Adenosine_receptor_A2a_5G53_A_sim48_rep2.npy,2,train
Adenosine_receptor_A2a~5IU4_A,1,49,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5IU4_A~unknown~10504_trj_49.xtc,Adenosine_receptor_A2a~5IU4_A~unknown~10509_dyn_49.psf,Adenosine_receptor_A2a_5IU4_A_rep1_49.npy,Adenosine_receptor_A2a_5IU4_A_sim49_rep1.npy,Adenosine_receptor_A2a_5IU4_A_sim49_rep1.npy,2500,Adenosine_receptor_A2a_5IU4_A_rep1_49,Adenosine_receptor_A2a_5IU4_A_sim49_rep1.npy,2,train
Adenosine_receptor_A2a~5IU7_A,1,51,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IU7_A~unknown~10520_trj_51.xtc,Adenosine_receptor_A2a~5IU7_A~unknown~10525_dyn_51.psf,Adenosine_receptor_A2a_5IU7_A_rep1_51.npy,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,2500,Adenosine_receptor_A2a_5IU7_A_rep1_51,Adenosine_receptor_A2a_5IU7_A_sim51_rep1.npy,2,train
Adenosine_receptor_A2a~5IU8_A,1,52,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5IU8_A~unknown~10529_trj_52.xtc,Adenosine_receptor_A2a~5IU8_A~unknown~10534_dyn_52.psf,Adenosine_receptor_A2a_5IU8_A_rep1_52.npy,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,2500,Adenosine_receptor_A2a_5IU8_A_rep1_52,Adenosine_receptor_A2a_5IU8_A_sim52_rep1.npy,2,train
Adenosine_receptor_A2a~5IUB_A,1,54,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5IUB_A~unknown~10544_trj_54.xtc,Adenosine_receptor_A2a~5IUB_A~unknown~10549_dyn_54.psf,Adenosine_receptor_A2a_5IUB_A_rep1_54.npy,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,2500,Adenosine_receptor_A2a_5IUB_A_rep1_54,Adenosine_receptor_A2a_5IUB_A_sim54_rep1.npy,2,train
Adenosine_receptor_A2a~5K2C,1,998,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5K2C~unknown~17111_trj_998.xtc,Adenosine_receptor_A2a~5K2C~998~17108_dyn_998.psf,Adenosine_receptor_A2a_5K2C_rep1_998.npy,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,2500,Adenosine_receptor_A2a_5K2C_rep1_998,Adenosine_receptor_A2a_5K2C_sim998_rep1.npy,2,train
Adenosine_receptor_A2a~5K2C,2,999,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5K2C~unknown~17118_trj_999.xtc,Adenosine_receptor_A2a~5K2C~999~17115_dyn_999.psf,Adenosine_receptor_A2a_5K2C_rep2_999.npy,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,2500,Adenosine_receptor_A2a_5K2C_rep2_999,Adenosine_receptor_A2a_5K2C_sim999_rep2.npy,2,train
Adenosine_receptor_A2a~5OLG,1,922,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5OLG~unknown~16604_trj_922.xtc,Adenosine_receptor_A2a~5OLG~922~16601_dyn_922.psf,Adenosine_receptor_A2a_5OLG_rep1_922.npy,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,2500,Adenosine_receptor_A2a_5OLG_rep1_922,Adenosine_receptor_A2a_5OLG_sim922_rep1.npy,2,train
Adenosine_receptor_A2a~5OLH,1,930,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5OLH~unknown~16660_trj_930.xtc,Adenosine_receptor_A2a~5OLH~930~16657_dyn_930.psf,Adenosine_receptor_A2a_5OLH_rep1_930.npy,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,2500,Adenosine_receptor_A2a_5OLH_rep1_930,Adenosine_receptor_A2a_5OLH_sim930_rep1.npy,2,train
Adenosine_receptor_A2a~5VRA,1,1011,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~5VRA~unknown~17202_trj_1011.xtc,Adenosine_receptor_A2a~5VRA~1011~17199_dyn_1011.psf,Adenosine_receptor_A2a_5VRA_rep1_1011.npy,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,2500,Adenosine_receptor_A2a_5VRA_rep1_1011,Adenosine_receptor_A2a_5VRA_sim1011_rep1.npy,2,train
Adenosine_receptor_A2a~2YDO_A,1,30,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDO_A~unknown~10341_trj_30.xtc,Adenosine_receptor_A2a~2YDO_A~unknown~10345_dyn_30.psf,Adenosine_receptor_A2a_2YDO_A_rep1_30.npy,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,2500,Adenosine_receptor_A2a_2YDO_A_rep1_30,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,2,test
Adenosine_receptor_A2a~3REY_A,1,36,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3REY_A~unknown~10398_trj_36.xtc,Adenosine_receptor_A2a~3REY_A~unknown~10395_dyn_36.psf,Adenosine_receptor_A2a_3REY_A_rep1_36.npy,Adenosine_receptor_A2a_3REY_A_sim36_rep1.npy,Adenosine_receptor_A2a_3REY_A_sim36_rep1.npy,2500,Adenosine_receptor_A2a_3REY_A_rep1_36,Adenosine_receptor_A2a_3REY_A_sim36_rep1.npy,2,test
Adenosine_receptor_A2a~4EIY_A,1,43,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~4EIY_A~unknown~10457_trj_43.xtc,Adenosine_receptor_A2a~4EIY_A~unknown~10455_dyn_43.psf,Adenosine_receptor_A2a_4EIY_A_rep1_43.npy,Adenosine_receptor_A2a_4EIY_A_sim43_rep1.npy,Adenosine_receptor_A2a_4EIY_A_sim43_rep1.npy,2500,Adenosine_receptor_A2a_4EIY_A_rep1_43,Adenosine_receptor_A2a_4EIY_A_sim43_rep1.npy,2,test
Adenosine_receptor_A2a~4UHR_A,1,45,0.0,Adenosine,single_state,Adenosine_receptor_A2a~4UHR_A~unknown~10470_trj_45.xtc,Adenosine_receptor_A2a~4UHR_A~unknown~10475_dyn_45.psf,Adenosine_receptor_A2a_4UHR_A_rep1_45.npy,Adenosine_receptor_A2a_4UHR_A_sim45_rep1.npy,Adenosine_receptor_A2a_4UHR_A_sim45_rep1.npy,2500,Adenosine_receptor_A2a_4UHR_A_rep1_45,Adenosine_receptor_A2a_4UHR_A_sim45_rep1.npy,2,test
Adenosine_receptor_A2a~5IU4_A,1,50,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IU4_A~unknown~10513_trj_50.xtc,Adenosine_receptor_A2a~5IU4_A~unknown~10517_dyn_50.psf,Adenosine_receptor_A2a_5IU4_A_rep1_50.npy,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,2500,Adenosine_receptor_A2a_5IU4_A_rep1_50,Adenosine_receptor_A2a_5IU4_A_sim50_rep1.npy,2,test
Adenosine_receptor_A2a~5IUA_A,1,53,0.0,Adenosine,single_state,Adenosine_receptor_A2a~5IUA_A~unknown~10536_trj_53.xtc,Adenosine_receptor_A2a~5IUA_A~unknown~10540_dyn_53.psf,Adenosine_receptor_A2a_5IUA_A_rep1_53.npy,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,2500,Adenosine_receptor_A2a_5IUA_A_rep1_53,Adenosine_receptor_A2a_5IUA_A_sim53_rep1.npy,2,test
Adenosine_receptor_A1~5UEN_Z,1,165,0.0,Adenosine,single_state,Adenosine_receptor_A1~5UEN_Z~unknown~11532_trj_165.xtc,Adenosine_receptor_A1~5UEN_Z~unknown~11536_dyn_165.psf,Adenosine_receptor_A1_5UEN_Z_rep1_165.npy,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,2500,Adenosine_receptor_A1_5UEN_Z_rep1_165,Adenosine_receptor_A1_5UEN_Z_sim165_rep1.npy,3,train
Adenosine_receptor_A1~5UEN_Z,1,21,0.0,Adenosine,single_state,Adenosine_receptor_A1~5UEN_Z~unknown~10270_trj_21.xtc,Adenosine_receptor_A1~5UEN_Z~unknown~10267_dyn_21.psf,Adenosine_receptor_A1_5UEN_Z_rep1_21.npy,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,2500,Adenosine_receptor_A1_5UEN_Z_rep1_21,Adenosine_receptor_A1_5UEN_Z_sim21_rep1.npy,3,train
Adenosine_receptor_A2a~2YDO_A,1,30,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDO_A~unknown~10341_trj_30.xtc,Adenosine_receptor_A2a~2YDO_A~unknown~10345_dyn_30.psf,Adenosine_receptor_A2a_2YDO_A_rep1_30.npy,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,2500,Adenosine_receptor_A2a_2YDO_A_rep1_30,Adenosine_receptor_A2a_2YDO_A_sim30_rep1.npy,3,train
Adenosine_receptor_A2a~2YDV_A,1,32,1.0,Adenosine,multi_state,Adenosine_receptor_A2a~2YDV_A~unknown~10360_trj_32.xtc,Adenosine_receptor_A2a~2YDV_A~unknown~10363_dyn_32.psf,Adenosine_receptor_A2a_2YDV_A_rep1_32.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,2250,Adenosine_receptor_A2a_2YDV_A_rep1_32,Adenosine_receptor_A2a_2YDV_A_sim32_rep1.npy,3,train
Adenosine_receptor_A2a~3EML,1,7,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3EML~unknown~10166_trj_7.dcd,Adenosine_receptor_A2a~3EML~unknown~10167_dyn_7.psf,Adenosine_receptor_A2a_3EML_rep1_7.npy,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,997,Adenosine_receptor_A2a_3EML_rep1_7,Adenosine_receptor_A2a_3EML_sim7_rep1.npy,3,train
Adenosine_receptor_A2a~3QAK_A,1,34,0.0,Adenosine,single_state,Adenosine_receptor_A2a~3QAK_A~unknown~10374_trj_34.xtc,Adenosine_receptor_A2a~3QAK_A~unknown~10378_dyn_34.psf,Adenosine_receptor_A2a_3QAK_A_rep1_34.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,2500,Adenosine_receptor_A2a_3QAK_A_rep1_34,Adenosine_receptor_A2a_3QAK_A_sim34_rep1.npy,3,train
